subtype,cell_type,chi2_stat,p_value,overlap,fdr,neg_log10_fdr
1,intestine goblet cell,7.683065560163005,0.0055741397738396335,31,0.02078485090402391,1.6822530864713066
1,enteroendocrine cell,6.5755735706495235,0.01033876810525925,37,0.033102196126487946,1.4801431925089839
1,foveolar cell of stomach,9.315036047098616,0.0022728090788701498,33,0.010241670540587711,1.9896291988888635
1,mucous neck cell,13.464197549966354,0.0002431591391443239,41,0.0016136924688668769,2.7921792278542834
1,keratinocyte,4.264703230545967,0.038912045643698226,36,0.08876810412468658,1.0517430555165674
1,luminal epithelial cell of mammary gland,3.0575109893533616,0.08036468602044661,43,0.14852207796183803,0.8282089832201395
1,myoepithelial cell of mammary gland,3.2885507590856204,0.06976457440114918,40,0.1372726127030698,0.8624161003332005
1,basal cell,6.0250794995550425,0.014103996452405468,47,0.04134906590464254,1.383534296922594
1,endothelial cell,5.815256383972307,0.01588773717647905,49,0.04602400055091153,1.3370156337840122
1,blood vessel endothelial cell,10.367114825292635,0.0012827986557673817,46,0.006543926169626101,2.1841616091388207
1,vein endothelial cell,11.213476679220978,0.0008120544061502161,52,0.004457140725486149,2.3509436536999413
1,endothelial cell of artery,4.928347495517803,0.026419570348897265,46,0.06767118019191229,1.169596249312813
1,capillary endothelial cell,2.5090696094155356,0.11319274150533502,46,0.19351452294823085,0.7132864363319027
1,endothelial cell of lymphatic vessel,13.932311063914398,0.00018951258309345728,44,0.0013051338269643757,2.884344953971478
1,pulmonary artery endothelial cell,0.07887095436525063,0.7788333287024817,38,0.8653703652249796,0.0627979813809193
1,neuron,7.835823974260503,0.005122079972431745,15,0.019373670362047533,1.7127880939437643
1,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron,7.575955784029776,0.005915200585786213,14,0.02127141097351692,1.6722037015552547
1,L6b glutamatergic cortical neuron,6.127373553935086,0.01331044622729773,15,0.03998611418077096,1.3980907982132031
1,near-projecting glutamatergic cortical neuron,8.559809037071526,0.0034366546791168547,14,0.014418148941122437,1.8410904924777702
1,corticothalamic-projecting glutamatergic cortical neuron,5.248345073683178,0.021967654344670212,15,0.059837267431377815,1.2230282474726533
1,caudal ganglionic eminence derived GABAergic cortical interneuron,4.955748163643487,0.026004070487046855,16,0.06767118019191229,1.169596249312813
1,lamp5 GABAergic cortical interneuron,9.918319921109456,0.0016364169009899664,14,0.007963895584817837,2.098874442672091
1,sst GABAergic cortical interneuron,9.753394229796568,0.0017899192154810194,11,0.008653251836431418,2.0628206567864154
1,pvalb GABAergic cortical interneuron,9.04253970985144,0.00263768954307021,11,0.011393570215628717,1.9433401668787458
1,vip GABAergic cortical interneuron,6.429070949099914,0.011226728763256314,15,0.03532548274645306,1.451911894513001
1,sncg GABAergic cortical interneuron,8.921473122909756,0.002818370885151538,12,0.012102416153886018,1.91712791748945
1,chandelier pvalb GABAergic cortical interneuron,7.600365218012199,0.005835647881006381,10,0.02119414404544606,1.6737841183194437
1,retinal ganglion cell,0.4614349605033963,0.4969541050397194,41,0.6169668310867265,0.20973818355705975
1,amacrine cell,2.9683045250129854,0.08491080360098548,28,0.15535059305443458,0.8086870844767455
1,retina horizontal cell,0.5924987588932253,0.44145448760701456,30,0.5585286825037911,0.2529545193554077
1,astrocyte,2.5810736767207736,0.10814828300356608,24,0.18576058021788996,0.7310464410969184
1,astrocyte of the cerebral cortex,1.38368034872286,0.239475243524714,26,0.34450807010466256,0.4628006002850259
1,oligodendrocyte,0.018809290578571083,0.8909146288241815,30,0.9578316333455854,0.018710824047878938
1,oligodendrocyte precursor cell,6.099750639028854,0.013520095868755959,16,0.04012060969183679,1.3966324758562938
1,microglial cell,23.31563100012894,1.3747819488147052e-06,54,2.1817191796407276e-05,4.661201150439277
1,ependymal cell,3.1773846750953294,0.07466414711890196,26,0.14305728975537646,0.8444900069962871
1,Bergmann glial cell,7.700198756421258,0.005521474512783363,18,0.020776682445009558,1.6824237980132255
1,Schwann cell,0.5798950341258251,0.44635346714244173,33,0.5622397291735443,0.25007846938098505
1,retinal rod cell,0.3305879161106217,0.5653131066795655,34,0.6746691061751956,0.1709091762013418
1,retinal cone cell,1.040349825246652,0.30774012577478616,30,0.4199070875057829,0.37684679495321327
1,fibroblast of cardiac tissue,0.9225620270234814,0.3368031656441115,36,0.4486611513142361,0.3480815335431059
1,bronchus fibroblast of lung,7.021072277421578,0.0080555975821153,42,0.027479374929645646,1.5609931503495018
1,alveolar type 1 fibroblast cell,0.06118155613673761,0.8046380957686774,38,0.887289743068179,0.05193453882889823
1,alveolar type 2 fibroblast cell,0.17332810871087687,0.677170792632564,38,0.7711553681221934,0.11285811388110725
1,kidney interstitial fibroblast,0.48409268670279415,0.48657432284361035,36,0.6071782148304882,0.21668381904379286
1,pericyte,1.2085196728016134,0.27162549518845064,41,0.3813204067068634,0.41870995244194054
1,lung pericyte,0.013876016002954293,0.9062289008489435,34,0.9643543697080593,0.015763347291711208
1,renal interstitial pericyte,0.21583802291036255,0.6422296006613963,42,0.7441708071155863,0.12832737080640294
1,smooth muscle cell,5.465811726791114,0.01939204436960316,46,0.053825826577225504,1.2690092922026348
1,vascular associated smooth muscle cell,5.13006852226199,0.023514799343170915,42,0.06381339598704375,1.195088142712056
1,tracheobronchial smooth muscle cell,0.05528990232086858,0.8141015872398208,36,0.8950213233208874,0.048166617767571425
1,mesothelial cell,0.20809608246637049,0.648263785199775,38,0.7476027854594561,0.126329089171994
2,B cell,6.163420791149703,0.01304187511982137,14,0.039341193543262806,1.4051524684789607
2,naive B cell,4.556072561045519,0.03280221247796413,14,0.0774939000288473,1.110732481855942
2,memory B cell,7.158737149187986,0.007459970018961836,13,0.02590665988154234,1.5865885765364791
2,mature B cell,1.7340222026509085,0.18789803914936243,20,0.28393523837806023,0.5467807051020176
2,plasma cell,7.516582029702269,0.00611335692957088,15,0.021876228228366382,1.6600275544049554
2,transitional stage B cell,6.054457624350748,0.0138712353380019,13,0.04083065240621527,1.3890136807148765
2,class switched memory B cell,4.740677594239782,0.029457466831941694,12,0.07289474843158453,1.1373037585042147
2,immature B cell,2.9843306048136067,0.08407404358064545,14,0.15420616033635975,0.811898276436504
2,IgA plasma cell,2.0533904305542094,0.15186766639759508,7,0.2384159063876224,0.6226647731519187
2,IgG plasma cell,8.467525402146897,0.0036154294568989235,6,0.014995815361001216,1.8240299155559003
2,plasmablast,4.150948045713373,0.04161122008942046,13,0.09244199103757221,1.03413070915443
2,T cell,8.321377913358232,0.003918118706107544,15,0.015890148085880594,1.7988720554306876
2,alpha-beta T cell,11.683644637447667,0.0006305190029828307,14,0.003568053272693538,2.4475686700290638
2,memory T cell,6.247683036729163,0.012435586543317764,16,0.038142765447991465,1.4185878226884618
2,"CD4-positive, alpha-beta T cell",5.376263583084459,0.020412550068422904,16,0.05580959382003266,1.2532911382495175
2,"CD8-positive, alpha-beta T cell",7.311460714624254,0.006851620962730124,16,0.024162721269531354,1.6168541559040432
2,"naive thymus-derived CD4-positive, alpha-beta T cell",6.938291999331281,0.008436963780153059,14,0.0281232126005102,1.55093507003268
2,"naive thymus-derived CD8-positive, alpha-beta T cell",8.310245898721805,0.003942205367855095,13,0.015899502312343754,1.7986164697918534
2,"CD4-positive, alpha-beta memory T cell",4.147722491509101,0.04169056307147582,16,0.09244199103757221,1.03413070915443
2,"CD8-positive, alpha-beta memory T cell",6.581470350323075,0.010304573851890143,15,0.033102196126487946,1.4801431925089839
2,"effector CD8-positive, alpha-beta T cell",3.1845821373316867,0.0743360008731645,21,0.1428033700984476,0.845261543274909
2,regulatory T cell,6.889289628359438,0.008671372157902318,15,0.02877318943303951,1.5410119950302053
2,T follicular helper cell,3.1149006196044917,0.07757921128408167,19,0.14610566211804096,0.8353329532719154
2,CD4-positive helper T cell,2.4896999891958016,0.11459356677233419,22,0.1954516442612242,0.708960671660116
2,"CD4-positive, alpha-beta cytotoxic T cell",4.411978002557392,0.03568743783452865,16,0.08219850301681192,1.085136091674768
2,"CD8-positive, alpha-beta cytotoxic T cell",3.1149006196044917,0.07757921128408167,19,0.14610566211804096,0.8353329532719154
2,mature alpha-beta T cell,1.7930078908492348,0.18056011054570414,23,0.27517511628050945,0.560390841332872
2,gamma-delta T cell,5.376263583084459,0.020412550068422904,16,0.05580959382003266,1.2532911382495175
2,mature gamma-delta T cell,3.4605996811881097,0.06284751786284565,19,0.12744080011077036,0.8946915105700631
2,mucosal invariant T cell,7.6467754701457284,0.005687389134294033,13,0.020995122226809333,1.67788159269671
2,T-helper 22 cell,4.1437359271959835,0.04178884526356004,14,0.09244199103757221,1.03413070915443
2,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",14.216637453471858,0.00016292364197827302,17,0.0011893425864413932,2.9246930301830614
2,double negative T regulatory cell,5.5148142818484445,0.018856075186801036,21,0.05284104595621079,1.2770285943785777
2,"central memory CD4-positive, alpha-beta T cell",4.980117050538192,0.025640248328757897,14,0.06767118019191229,1.169596249312813
2,"central memory CD8-positive, alpha-beta T cell",8.066588504271438,0.004508892863288467,12,0.017791847514597735,1.7497789522120517
2,"effector memory CD4-positive, alpha-beta T cell",6.7812899129476545,0.009211829584896108,14,0.030291151337721436,1.5186842192351049
2,"effector memory CD8-positive, alpha-beta T cell",4.685563546647881,0.03041708485970314,15,0.074168154168469,1.1297825291913004
2,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",7.311460714624254,0.006851620962730124,16,0.024162721269531354,1.6168541559040432
2,"activated CD4-positive, alpha-beta T cell",26.77617574470869,2.2843633177837593e-07,9,6.457570398023299e-06,5.189930850612423
2,"activated CD8-positive, alpha-beta T cell",20.170497305117333,7.083708221571233e-06,10,8.618511669578334e-05,4.064567725996318
2,"double-positive, alpha-beta thymocyte",16.968137730086926,3.8012415789409794e-05,15,0.000334326066581556,3.4758297612141864
2,double negative thymocyte,6.20956126414509,0.012706211745449324,18,0.038648060725741694,1.4128722931360624
2,natural killer cell,3.083195716104626,0.07910495461977105,18,0.1473127981439614,0.8317595211692168
2,mature NK T cell,4.843557170009293,0.02774959781999112,20,0.07060754879466655,1.151148865171818
2,"CD16-positive, CD56-dim natural killer cell, human",1.4608430311168759,0.2267960333194617,23,0.33112220864641406,0.48001168977306397
2,"CD16-negative, CD56-bright natural killer cell, human",3.408885763448621,0.0648462183312193,17,0.12971834149964548,0.8869986125904671
2,lymphocyte,13.199755303151294,0.00027998567201216283,20,0.0018276215396569179,2.7381137321555005
2,innate lymphoid cell,3.0376911031098763,0.0813515505168316,20,0.1495884933936702,0.8251018118714794
2,immature innate lymphoid cell,0.0018248442143257199,0.9659261750135679,43,1.0,-0.0
2,lymphoid lineage restricted progenitor cell,1.3234838634429924,0.24996776198571147,33,0.3570968028367307,0.4472140381202436
2,monocyte,1.7252032725421071,0.18902464501164792,25,0.2845113213577381,0.5459004473519801
2,classical monocyte,3.4085562061842447,0.06485917074982274,21,0.12971834149964548,0.8869986125904671
2,non-classical monocyte,4.188844292329713,0.04069082789057613,19,0.09139785956960178,1.039063974813166
2,intermediate monocyte,4.570264458677185,0.03253154300820819,19,0.07710398180516875,1.1129231935267294
2,"CD14-positive, CD16-negative classical monocyte",1.7074284255604166,0.19131935935023076,23,0.28737270025857703,0.5415544912128991
2,"CD14-positive, CD16-positive monocyte",1.6941533839857783,0.19305436543590798,21,0.288790341738141,0.5394173353405217
2,"CD14-low, CD16-positive monocyte",1.3821229501519066,0.2397398624837926,23,0.34450807010466256,0.4628006002850259
2,CD14-positive monocyte,1.9202324287625174,0.16583103980516778,22,0.25593374007985725,0.5918724567287276
2,macrophage,0.0,1.0,31,1.0,-0.0
2,alveolar macrophage,0.0,1.0,30,1.0,-0.0
2,elicited macrophage,0.603175107095417,0.43736913681623957,28,0.5572067537100434,0.2539836282831987
2,lung macrophage,0.3635248387408226,0.5465551174874845,35,0.6660855355022767,0.1764699972390299
2,inflammatory macrophage,2.634474683781511,0.10456664210734945,23,0.1808854235506282,0.7425964288648299
2,alternatively activated macrophage,0.21332473243476532,0.6441739000484373,30,0.7452408035425662,0.12770337456451614
2,central nervous system macrophage,2.3253550242369583,0.12728117790187923,30,0.2106921992480087,0.6763515435862986
2,dendritic cell,0.7940952599772791,0.3728646743820305,25,0.4886736306981728,0.3109810952899196
2,CD1c-positive myeloid dendritic cell,1.1793997059802113,0.27747823736180877,22,0.3865631932712221,0.4127794998164862
2,plasmacytoid dendritic cell,4.188844292329713,0.04069082789057613,19,0.09139785956960178,1.039063974813166
2,conventional dendritic cell,5.105836405605914,0.023845479423809594,15,0.06447111103474447,1.1906348455000608
2,granulocyte,6.49992682156361,0.010787893260441023,18,0.034091610736458645,1.46735247904597
2,neutrophil,0.3319120601403258,0.5645353609976542,30,0.6746691061751956,0.1709091762013418
2,mast cell,13.665475461217346,0.00021843362412199364,11,0.0014629040881564712,2.834784146430968
2,leukocyte,9.66868021897346,0.001874359122134215,20,0.008943020648091353,2.0485157665258256
2,erythrocyte,6.5858576137391385,0.010279208225092052,10,0.033102196126487946,1.4801431925089839
2,platelet,9.362477975243024,0.002214725247820732,10,0.010168235414522858,1.9927544075716024
2,hematopoietic stem cell,14.051961011436655,0.00017782830606864872,11,0.001272631301729604,2.895297399030599
2,tracheal goblet cell,0.02366138698906279,0.8777496272281556,20,0.9492699672245238,0.022610259013840308
2,club cell,2.4588154104120843,0.11686688884208246,16,0.19748340012666712,0.7044694040191601
2,type I pneumocyte,0.0,1.0,39,1.0,-0.0
2,type II pneumocyte,0.33090272453071945,0.5651280140466455,32,0.6746691061751956,0.1709091762013418
2,ciliated columnar cell of tracheobronchial tree,3.903040064334333,0.048198816232122535,22,0.10294655960604294,0.9873881625872554
2,respiratory basal cell,2.6280758561059803,0.10498887647485272,25,0.1811864771315425,0.7418742190560468
2,respiratory hillock cell,2.649277116746334,0.10359699642657491,21,0.17963374677292085,0.7456120715634691
2,nasal mucosa goblet cell,2.0750553922082355,0.14972450410648885,17,0.2370908633356548,0.6250851819111569
2,goblet cell,1.851835192381545,0.17357010140189888,32,0.26731260342486535,0.5729805643679157
2,kidney collecting duct intercalated cell,3.0744807782621124,0.07952998538610088,26,0.14772745377061997,0.8305387876052619
2,kidney collecting duct principal cell,0.0,1.0,43,1.0,-0.0
2,kidney connecting tubule epithelial cell,1.4976201360523518,0.22103790626004294,31,0.32466332307813145,0.4885667704576626
2,epithelial cell of proximal tubule,9.414895179682144,0.0021522986575866075,23,0.009944164683786224,2.0024316920225473
2,kidney distal convoluted tubule epithelial cell,1.5133840679312034,0.2186234329436329,34,0.3217643267113952,0.49246210682238944
2,kidney loop of Henle thick ascending limb epithelial cell,2.2081778114899264,0.13728073977756491,26,0.2222819775863684,0.6530957480616325
2,kidney loop of Henle thin descending limb epithelial cell,0.4514696994665178,0.5016378426123843,48,0.6206705510288822,0.20713886010688884
2,kidney loop of Henle thin ascending limb epithelial cell,0.027706526594766776,0.8678006440456556,43,0.9427001043948342,0.025626444824699716
2,enterocyte,7.976737602002004,0.00473822537674282,13,0.018533793922755948,1.732035670208156
2,intestine goblet cell,6.5228004852604915,0.010650017337972972,9,0.03380222894226204,1.4710546611007973
2,enteroendocrine cell,3.7613900268635723,0.05244895964700499,16,0.11033930992021222,0.9572697365173135
2,foveolar cell of stomach,8.60809162872827,0.0033467278370367675,8,0.014122030757438384,1.8501028469574254
2,mucous neck cell,13.196969238074935,0.0002804022088240751,8,0.0018276215396569179,2.7381137321555005
2,keratinocyte,0.6507565372678419,0.4198423275647609,22,0.5405377409563942,0.2671739777201395
2,luminal epithelial cell of mammary gland,3.1948967347653374,0.07386843527297722,24,0.1423832854835552,0.846540989971037
2,myoepithelial cell of mammary gland,2.151558841448904,0.1424252196460013,23,0.2290097144087686,0.6401460948450883
2,basal cell,0.24948102868522817,0.6174407383525166,37,0.7211707823957394,0.1419618766547717
2,endothelial cell,8.900641045607937,0.0028507056010615484,52,0.012169678881724738,1.9147208812387038
2,blood vessel endothelial cell,0.5375299158492056,0.46345821599224446,34,0.5813135698871795,0.23558953897663065
2,vein endothelial cell,7.644500135094561,0.005694567398504449,49,0.020995122226809333,1.67788159269671
2,endothelial cell of artery,12.854734509549926,0.0003366264627329511,53,0.0021184251534056404,2.6739868755559075
2,capillary endothelial cell,11.981193547752493,0.0005374015237094267,56,0.003189456197625053,2.496283357852872
2,endothelial cell of lymphatic vessel,0.19315900323342652,0.6603003095525926,29,0.7555160281714617,0.12175631772789094
2,pulmonary artery endothelial cell,4.765371084342201,0.02903779899449944,48,0.07210065736729453,1.1420607756455206
2,neuron,8.439448075425236,0.003671676684576645,43,0.015087838646077096,1.8213729690588314
2,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron,4.999204215987621,0.025358975703198196,38,0.06767118019191229,1.169596249312813
2,L6b glutamatergic cortical neuron,7.62545655753752,0.005755009891961124,40,0.021005786105658102,1.6776610610928426
2,near-projecting glutamatergic cortical neuron,3.901961801248566,0.04822975806200916,38,0.10294655960604294,0.9873881625872554
2,corticothalamic-projecting glutamatergic cortical neuron,7.964174303763336,0.004771225119920615,39,0.018533793922755948,1.732035670208156
2,caudal ganglionic eminence derived GABAergic cortical interneuron,9.160543128438501,0.002472891637302803,41,0.01089247124055795,1.9628735780604183
2,lamp5 GABAergic cortical interneuron,7.2065265241727365,0.00726389388440183,43,0.025371495385709743,1.5956539348822156
2,sst GABAergic cortical interneuron,2.481557841609424,0.11518811092977725,33,0.19600774120917808,0.7077267761025086
2,pvalb GABAergic cortical interneuron,11.153925018121488,0.0008385406692841731,40,0.004568169317742138,2.34025780747711
2,vip GABAergic cortical interneuron,14.093109713900434,0.00017397993736551599,45,0.0012574787552161058,2.9004993435049204
2,sncg GABAergic cortical interneuron,10.355554759852684,0.0012908566690769294,41,0.006543926169626101,2.1841616091388207
2,chandelier pvalb GABAergic cortical interneuron,15.668529988844515,7.546950215240202e-05,39,0.0006054146875961921,3.217947047098305
